Date,Region,Product,Quantity,UnitPrice,CustomerSegment,Category,Sales,Profit,Year,Month,YearMonth
2024-10-26,South,Epsilon,2,473.21,Consumer,Furniture,946.42,130.05,2024,10,2024-10-01
2024-10-26,East,Alpha,2,326.19,Corporate,Electronics,652.38,29.01,2024,10,2024-10-01
2024-10-26,North,Beta,2,987.03,Home Office,Furniture,1974.06,194.68,2024,10,2024-10-01
2024-10-28,South,Epsilon,4,333.55,Corporate,Furniture,1334.2,354.16,2024,10,2024-10-01
2024-10-28,West,Alpha,2,459.39,Consumer,Electronics,918.78,155.87,2024,10,2024-10-01
2024-10-28,North,Delta,3,532.63,Consumer,Electronics,1597.89,488.03,2024,10,2024-10-01
2024-10-29,East,Alpha,2,556.31,Corporate,Electronics,1112.62,267.15,2024,10,2024-10-01
2024-10-29,North,Delta,4,712.03,Consumer,Electronics,2848.12,140.77,2024,10,2024-10-01
2024-10-30,North,Epsilon,8,156.8,Consumer,Furniture,1254.4,127.6,2024,10,2024-10-01
2024-10-31,East,Delta,5,340.5,Consumer,Electronics,1702.5,235.25,2024,10,2024-10-01
2024-11-01,South,Epsilon,5,969.84,Corporate,Furniture,4849.2,1216.93,2024,11,2024-11-01
2024-11-01,South,Gamma,5,299.26,Home Office,Office Supplies,1496.3,460.2,2024,11,2024-11-01
2024-11-02,South,Gamma,5,163.85,Consumer,Office Supplies,819.25,146.18,2024,11,2024-11-01
2024-11-02,West,Gamma,2,288.78,Home Office,Office Supplies,577.56,53.9,2024,11,2024-11-01
2024-11-03,North,Beta,8,960.34,Consumer,Furniture,7682.72,2009.12,2024,11,2024-11-01
2024-11-04,South,Beta,10,81.18,Consumer,Furniture,811.8,159.78,2024,11,2024-11-01
2024-11-04,South,Beta,6,815.21,Corporate,Furniture,4891.26,452.47,2024,11,2024-11-01
2024-11-05,South,Epsilon,3,976.13,Corporate,Furniture,2928.39,750.49,2024,11,2024-11-01
2024-11-06,East,Delta,4,610.96,Corporate,Electronics,2443.84,766.11,2024,11,2024-11-01
2024-11-06,South,Epsilon,4,647.56,Consumer,Furniture,2590.24,655.84,2024,11,2024-11-01
2024-11-08,North,Beta,1,55.89,Consumer,Furniture,55.89,-20.59,2024,11,2024-11-01
2024-11-09,West,Epsilon,3,909.95,Consumer,Furniture,2729.85,875.27,2024,11,2024-11-01
2024-11-10,South,Gamma,4,106.6,Consumer,Office Supplies,426.4,89.22,2024,11,2024-11-01
2024-11-10,West,Alpha,4,210.45,Consumer,Electronics,841.8,226.54,2024,11,2024-11-01
2024-11-10,North,Delta,6,286.27,Consumer,Electronics,1717.62,543.4,2024,11,2024-11-01
2024-11-10,South,Beta,3,619.63,Corporate,Furniture,1858.89,509.2,2024,11,2024-11-01
2024-11-11,North,Gamma,3,548.26,Home Office,Office Supplies,1644.78,180.45,2024,11,2024-11-01
2024-11-11,North,Epsilon,2,671.58,Consumer,Furniture,1343.16,356.22,2024,11,2024-11-01
2024-11-12,North,Beta,1,374.99,Consumer,Furniture,374.99,59.13,2024,11,2024-11-01
2024-11-14,South,Beta,4,285.84,Consumer,Furniture,1143.36,336.35,2024,11,2024-11-01
2024-11-14,East,Beta,2,980.73,Consumer,Furniture,1961.46,286.69,2024,11,2024-11-01
2024-11-15,South,Epsilon,3,766.76,Consumer,Furniture,2300.28,615.98,2024,11,2024-11-01
2024-11-16,South,Gamma,3,829.17,Home Office,Office Supplies,2487.51,631.33,2024,11,2024-11-01
2024-11-16,West,Gamma,2,48.54,Consumer,Office Supplies,97.08,-40.36,2024,11,2024-11-01
2024-11-16,North,Alpha,3,464.14,Consumer,Electronics,1392.42,268.88,2024,11,2024-11-01
2024-11-17,North,Delta,4,927.99,Home Office,Electronics,3711.96,1041.06,2024,11,2024-11-01
2024-11-17,East,Gamma,3,638.11,Corporate,Office Supplies,1914.33,634.01,2024,11,2024-11-01
2024-11-17,South,Gamma,5,804.9,Consumer,Office Supplies,4024.5,1257.46,2024,11,2024-11-01
2024-11-18,West,Gamma,3,697.73,Corporate,Office Supplies,2093.19,433.23,2024,11,2024-11-01
2024-11-18,North,Alpha,5,646.75,Corporate,Electronics,3233.75,1063.74,2024,11,2024-11-01
2024-11-18,East,Delta,3,518.83,Consumer,Electronics,1556.49,467.78,2024,11,2024-11-01
2024-11-19,North,Delta,5,763.2,Consumer,Electronics,3816.0,711.73,2024,11,2024-11-01
2024-11-21,West,Epsilon,1,447.68,Corporate,Furniture,447.68,56.9,2024,11,2024-11-01
2024-11-25,South,Beta,1,816.07,Consumer,Furniture,816.07,193.16,2024,11,2024-11-01
2024-11-25,South,Gamma,4,443.65,Consumer,Office Supplies,1774.6,113.04,2024,11,2024-11-01
2024-11-26,West,Gamma,3,27.61,Home Office,Office Supplies,82.83,-12.21,2024,11,2024-11-01
2024-11-27,North,Gamma,4,388.21,Corporate,Office Supplies,1552.84,302.57,2024,11,2024-11-01
2024-11-27,West,Epsilon,5,810.43,Consumer,Furniture,4052.15,1096.79,2024,11,2024-11-01
2024-11-29,North,Alpha,3,567.07,Consumer,Electronics,1701.21,32.88,2024,11,2024-11-01
2024-11-29,South,Delta,2,800.2,Consumer,Electronics,1600.4,525.31,2024,11,2024-11-01
2024-12-01,North,Delta,3,697.66,Home Office,Electronics,2092.98,388.11,2024,12,2024-12-01
2024-12-01,South,Beta,4,234.92,Consumer,Furniture,939.68,148.92,2024,12,2024-12-01
2024-12-02,West,Beta,4,754.31,Corporate,Furniture,3017.24,66.94,2024,12,2024-12-01
2024-12-03,West,Gamma,5,939.83,Consumer,Office Supplies,4699.15,1263.6,2024,12,2024-12-01
2024-12-04,East,Gamma,5,79.49,Home Office,Office Supplies,397.45,71.05,2024,12,2024-12-01
2024-12-04,South,Beta,4,19.49,Home Office,Furniture,77.96,-8.06,2024,12,2024-12-01
2024-12-05,North,Delta,3,337.6,Corporate,Electronics,1012.8,34.35,2024,12,2024-12-01
2024-12-05,West,Delta,5,660.82,Corporate,Electronics,3304.1,552.58,2024,12,2024-12-01
2024-12-05,North,Beta,5,29.11,Corporate,Furniture,145.55,2.28,2024,12,2024-12-01
2024-12-06,South,Delta,5,414.9,Consumer,Electronics,2074.5,353.31,2024,12,2024-12-01
2024-12-08,East,Epsilon,4,299.41,Consumer,Furniture,1197.64,373.63,2024,12,2024-12-01
2024-12-09,West,Gamma,2,509.14,Consumer,Office Supplies,1018.28,49.11,2024,12,2024-12-01
2024-12-09,West,Gamma,5,606.13,Corporate,Office Supplies,3030.65,1009.98,2024,12,2024-12-01
2024-12-09,South,Beta,2,531.48,Consumer,Furniture,1062.96,36.71,2024,12,2024-12-01
2024-12-10,South,Gamma,7,378.64,Consumer,Office Supplies,2650.48,783.7,2024,12,2024-12-01
2024-12-10,South,Alpha,4,944.89,Corporate,Electronics,3779.56,975.27,2024,12,2024-12-01
2024-12-10,South,Alpha,3,829.77,Home Office,Electronics,2489.31,227.98,2024,12,2024-12-01
2024-12-11,North,Gamma,4,833.12,Consumer,Office Supplies,3332.48,410.25,2024,12,2024-12-01
2024-12-12,East,Delta,8,874.64,Consumer,Electronics,6997.12,1446.48,2024,12,2024-12-01
2024-12-12,East,Beta,3,84.59,Corporate,Furniture,253.77,56.75,2024,12,2024-12-01
2024-12-13,North,Delta,2,934.17,Corporate,Electronics,1868.34,270.36,2024,12,2024-12-01
2024-12-14,West,Beta,4,197.87,Home Office,Furniture,791.48,146.17,2024,12,2024-12-01
2024-12-14,North,Gamma,5,476.54,Consumer,Office Supplies,2382.7,301.02,2024,12,2024-12-01
2024-12-16,North,Gamma,2,927.24,Consumer,Office Supplies,1854.48,73.77,2024,12,2024-12-01
2024-12-16,South,Beta,3,362.85,Consumer,Furniture,1088.55,237.51,2024,12,2024-12-01
2024-12-16,West,Beta,2,325.66,Corporate,Furniture,651.32,-11.9,2024,12,2024-12-01
2024-12-18,West,Alpha,5,135.78,Corporate,Electronics,678.9,74.3,2024,12,2024-12-01
2024-12-18,North,Delta,3,40.12,Corporate,Electronics,120.36,35.54,2024,12,2024-12-01
2024-12-19,South,Alpha,7,359.62,Consumer,Electronics,2517.34,692.94,2024,12,2024-12-01
2024-12-20,South,Gamma,3,154.11,Consumer,Office Supplies,462.33,144.1,2024,12,2024-12-01
2024-12-21,North,Epsilon,3,393.71,Consumer,Furniture,1181.13,31.64,2024,12,2024-12-01
2024-12-22,West,Epsilon,4,868.94,Consumer,Furniture,3475.76,814.93,2024,12,2024-12-01
2024-12-23,East,Delta,3,528.83,Consumer,Electronics,1586.49,293.06,2024,12,2024-12-01
2024-12-24,East,Alpha,4,32.03,Corporate,Electronics,128.12,13.04,2024,12,2024-12-01
2024-12-25,North,Epsilon,4,256.86,Corporate,Furniture,1027.44,85.36,2024,12,2024-12-01
2024-12-29,West,Gamma,5,17.18,Corporate,Office Supplies,85.9,10.92,2024,12,2024-12-01
2024-12-29,North,Gamma,3,962.45,Consumer,Office Supplies,2887.35,375.82,2024,12,2024-12-01
2024-12-29,South,Alpha,4,833.25,Consumer,Electronics,3333.0,456.24,2024,12,2024-12-01
2024-12-30,South,Beta,3,195.04,Consumer,Furniture,585.12,-4.28,2024,12,2024-12-01
2024-12-30,North,Alpha,7,720.55,Home Office,Electronics,5043.85,817.31,2024,12,2024-12-01
